"book_num","book_id","chapter","verse","manuscript","date","words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,33,"GA 05","375-499","και","τοιαυταισ",,"πολλαισ","παραβολαισ","ελαλει",,,"τον","λογον","καθωσ","εδυναντο","ακουειν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,33,"GA 032","375-499","και","τοιαυταισ","παραβολαισ",,,"ελαλει",,"αυτοισ","τον","λογον","καθωσ","εδυναντο","ακουειν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,33,"WH",1885,"και","τοιαυταισ","παραβολαισ","πολλαισ",,"ελαλει",,"αυτοισ","τον","λογον","καθωσ","ηδυναντο","ακουειν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,33,"ST",1550,"και","τοιαυταισ","παραβολαισ","πολλαισ",,"ελαλει",,"αυτοισ","τον","λογον","καθωσ","ηδυναντο","ακουειν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,33,"Nestle",1904,"Καὶ","τοιαύταις","παραβολαῖς","πολλαῖς",,"ἐλάλει",,"αὐτοῖς","τὸν","λόγον","καθὼς","ἠδύναντο","ἀκούειν·","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"GA P45","200-224",,"χωρισ","δε","παραβολησ","ουκ","ελαλει","αυτοισ","καθ","ιδιαν","δε","τοισ",,"μαθηταισ",,"επελυεν","παντα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"GA 01","325-360",,"χωρισ","δε","παραβολησ","ουκ","ελαλει","αυτοισ","κατ","ιδιαν","δε","τοισ","ιδιοισ","μαθηταισ",,"επελυεν","παντα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"GA 03","325-349","και","χωρισ",,"παραβολησ","ουκ","ελαλει","αυτοισ","καθ","ιδιαν","δε","τοισ","ιδιοισ","μαθηταισ",,"επελυεν","πατα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"GA 02","375-499",,"χωρεισ","δε","παραβολησ","ουκ","ελαλει","αυτοισ","κατ","ιδιαν","δε","τοισ",,"μαθηταισ","αυτου","επελυεν","παντα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"GA 04","375-499",,"χωρισ","δε","παραβολησ","ουκ","ελαλει","αυτοισ","κατ","ιδιαν","δε","τοισ","ιδιοι","μαθηταισ",,"επελυεν","παντα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"GA 05","375-499",,"χωρεισ","δε","παραβολησ","ουκ","ελαλει","αυτοισ","καθ","ιδιαν","δε","τοισ",,"μαθηταισ","αυτου","επελυε","αυτασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"GA 032","375-499",,"χωρισ","δε","παραβολησ","ουκ","ελαλει","αυτοισ","καθ","ειδιαν","δε","τοισ",,"μαθηταισ","αυτου","επελυεν","αυτασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"WH",1885,,"χωρισ","δε","παραβολησ","ουκ","ελαλει","αυτοισ","κατ","ιδιαν","δε","τοισ","ιδιοισ","μαθηταισ",,"επελυεν","παντα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"ST",1550,,"χωρισ","δε","παραβολησ","ουκ","ελαλει","αυτοισ","κατ","ιδιαν","δε","τοισ",,"μαθηταισ","αυτου","επελυε","παντα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,34,"Nestle",1904,"χωρὶς","δὲ","παραβολῆς","οὐκ","ἐλάλει","αὐτοῖς","κατ’","ἰδίαν","δὲ","τοῖς","ἰδίοις","μαθηταῖς",,"ἐπέλυεν","πάντα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"GA P45","200-224","και","λεγει","αυτοισ","εν","εκεινηι","τηι","ημερα","οψιασ","γενομενησ","διελθωμεν","εισ","το","περαν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"GA 01","325-360","και","λεγει","αυτοισ","εν","εκινη","τη","ημερα","οψιασ","γενομενησ","διελθωμεν","εισ","το","περαν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"GA 03","325-349","και","λεγει","αυτοισ","εν","εκεινη","τη","ημερα","οψιασ","γενομενησ","διελθωμεν","εισ","το","περαν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"GA 02","375-499","και","λεγει","αυτοισ","εν","εκεινη","τη","ημερα","οψειασ","γενομενησ","διελθωμεν","εισ","το","περαν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"GA 04","375-499","και","λεγει","αυτοισ","εν","εκεινη","τη","ημερα","οψιασ","γενομενησ","διελθωμεν","εισ",,"περαν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"GA 05","375-499","και","λεγει","αυτοισ","εν","εκεινη","τη","ημερα","οψιασ","γενομενησ","διελθωνμεν","εισ","το","περα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"GA 032","375-499","και","λεγει","αυτοισ","εν","εκεινη","τη","ημερα","οψειασ","γενομενησ","διελθωμεν","εισ","το","περαν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"WH",1885,"και","λεγει","αυτοισ","εν","εκεινη","τη","ημερα","οψιασ","γενομενησ","διελθωμεν","εισ","το","περαν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"ST",1550,"και","λεγει","αυτοισ","εν","εκεινη","τη","ημερα","οψιασ","γενομενησ","διελθωμεν","εισ","το","περαν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,35,"Nestle",1904,"Καὶ","λέγει","αὐτοῖς","ἐν","ἐκείνῃ","τῇ","ἡμέρᾳ","ὀψίας","γενομένης","Διέλθωμεν","εἰς","τὸ","πέραν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"GA P45","200-224","και","αφιουσιν","τον","οχλον","και","παραλαμβανουσιν","αυτον","ωσ","ην","εν","τωι","πλοιωι","και","αλλα","πλοια",,,"ην","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"GA 01","325-360","και","αφεντεσ","τον","οχλον",,"παραλαμβανουσιν","αυτον","ωσ","ην","εν","τω","πλοιω","και","αλλα","πλοια",,,"ησαν","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"GA 03","325-349","και","αφεντεσ","τον","οχλον",,"παραλαμβανουσιν","αυτον","ωσ","ην","εν","τω","πλοιω","και","αλλα","πλοια",,,"ην","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"GA 02","375-499","και","αφεντεσ","αυτον",,,"παραλαμβανουσιν","αυτον","ωσ","ην","εν","τω","πλοιω","και","αλλα","δε","πλοια",,"ην","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"GA 04","375-499","και","αφεντεσ","τον","οχλον",,"παραλαμβανουσιν","αυτον","ωσ","ην","εν","τω","πλοιω","και","αλλα","πλοια",,,"ην","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"GA 05","375-499","και","αφιουσιν","τον","οχλον","και","παραλαμβανουσιν","αυτον","ωσ","ην","εν","τω","πλοιω","και","αλλαι","δε","πλοιαι","πολλαι","ησαν","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"GA 032","375-499","και","αφιουσιν","τον","οχλον","και","παραλαμβανουσιν","αυτον","ωσ","ην","εν","τω","πλοιω","και","αμα",,,"πολλοι","ησαν","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"WH",1885,"και","αφεντεσ","τον","οχλον",,"παραλαμβανουσιν","αυτον","ωσ","ην","εν","τω","πλοιω","και","αλλα","πλοια",,,"ην","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"ST",1550,"και","αφεντεσ","τον","οχλον",,"παραλαμβανουσιν","αυτον","ωσ","ην","εν","τω","πλοιω","και","αλλα","δε",,"πλοιαρια","ην","μετ","αυτου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,36,"Nestle",1904,"καὶ","ἀφέντες","τὸν","ὄχλον",,"παραλαμβάνουσιν","αὐτὸν","ὡς","ἦν","ἐν","τῷ","πλοίῳ","καὶ","ἄλλα","πλοῖα",,,"ἦν","μετ’","αὐτοῦ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"GA P45","200-224","και","γινεται","λαιλαψ",,"μεγαλη","ανεμου","και","τα",,"κυματα",,"επεβαλλεν","εισ","το","πλοιον","ωστε",,"ηδη","γεμιζεσθαι","το","πλοιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"GA 01","325-360","και","γεινεται","λαιλαψ",,"μεγασ","ανεμου","και","τα",,"κυματα",,"επεβαλεν","εισ","το","πλοιον",,,,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"GA 01^","325-360","και","γεινεται","λαιλαψ",,"μεγασ","ανεμου","και","τα",,"κυματα",,"επεβαλεν","εισ","το","πλοιον","ωστε",,"ηδη","γεμιζεσθαι","το","πλοιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"GA 03","325-349","και","γεινεται","λαιλαψ",,"μεγαλη","ανεμου","και","τα",,"κυματα",,"επεβαλλεν","εισ","το","πλοιον","ωστε",,"ηδη","γεμιζεσθαι","το","πλοιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"GA 02","375-499","και","γεινεται","λαιλαψ","ανεμου","μεγαλη",,,"τα","δε","κυματα",,"επεβαλλε","εισ","το","πλοιον","ωστε","αυτο","ηδη","γεμιζεσθαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"GA 04","375-499","και","γινεται","λαιλαψ","ανεμου","μεγαλου",,"και","τα",,"κυματα",,"επεβαλλεν","εισ","το","πλοιον","ωστε",,"ηδη","γεμιζεσθαι","το","πλοιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"GA 05","375-499","και","εγενετο","λαιλαψ",,"μεγαλη","ανεμου","και","τα",,"κυματα","εβαλεν",,"εισ","το","πλοιον","ωστε",,"ηδη","γεμειζεσθαι","το","πλοιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"GA 032","375-499","και","γεινεται","λελαψ",,"μεγαλου","ανεμου","και","τα",,"κυματα","εισεβαλλεν",,"εισ","το","πλοιον","ωστε","αυτο","ηδη","γεμιζεσθαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"WH",1885,"και","γινεται","λαιλαψ",,"μεγαλη","ανεμου","και","τα",,"κυματα",,"επεβαλλεν","εισ","το","πλοιον","ωστε",,"ηδη","γεμιζεσθαι","το","πλοιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"ST",1550,"και","γινεται","λαιλαψ","ανεμου","μεγαλη",,,"τα","δε","κυματα",,"επεβαλλεν","εισ","το","πλοιον","ωστε","αυτο","ηδη","γεμιζεσθαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,37,"Nestle",1904,"καὶ","γίνεται","λαῖλαψ",,"μεγάλη","ἀνέμου","καὶ","τὰ",,"κύματα",,"ἐπέβαλλεν","εἰς","τὸ","πλοῖον","ὥστε",,"ἤδη","γεμίζεσθαι","τὸ","πλοῖον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"GA P45","200-224","και",,"αυτοσ","ην","εν","τη","πρυμνη","επι","το","προσκεφαλαιον","καθευδων","και","εγειρουσιν","αυτον","και","λεγουσιν","αυτωι","διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"GA 01","325-360","και",,"αυτοσ","ην","εν","τη","πρυμνη","επι","το","προσκεφαλαιον","καθευδων","και","εγιρουσιν","αυτον","και","λεγουσιν","αυτω","διδασκαλε","ου","μελι","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"GA 03","325-349","και",,"αυτοσ","ην","εν","τη","πρυμνη","επι","το","προσκεφαλαιον","καθευδων","και","εγειρουσι","αυτον","και","λεγουσιν","αυτω","διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"GA 03^","325-349","και",,"αυτοσ","ην","εν","τη","πρυμνη","επι","το","προσκεφαλαιον","καθευδων","και","διεγειρουσι","αυτον","και","λεγουσιν","αυτω","διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"GA 02","375-499","και","ην","αυτοσ",,"εν","τη","πρυμνη","επι","το","προσκεφαλαιον","καθευδων","και","διεγειρουσιν","αυτον","και","λεγουσιν","αυτω","διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"GA 04","375-499","και",,"αυτοσ","ην","εν","τη","πρυμνη","επι","το","προσκεφαλαιον","καθευδων","και","εγειρουσιν","αυτον","και","λεγουσιν","αυτω","διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"GA 05","375-499","και","ην","αυτοσ",,"εν","τη","πρυμνη","επι",,"προσκαιφαλαιου","καθευδων","και","διεγειραντεσ","αυτον",,"λεγουσιν","αυτω","διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"GA 032","375-499","και","ην","αυτοσ",,"εν","τη","πρυμνη","επι","προσ","κεφαλαιου","καθευδων","και","διεγειρατεσ","αυτον",,"λεγουσιν",,"διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"WH",1885,"και",,"αυτοσ","ην","εν","τη","πρυμνη","επι","το","προσκεφαλαιον","καθευδων","και","εγειρουσιν","αυτον","και","λεγουσιν","αυτω","διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"ST",1550,"και","ην","αυτοσ",,"επι","τη","πρυμνη","επι","το","προσκεφαλαιον","καθευδων","και","διεγειρουσιν","αυτον","και","λεγουσιν","αυτω","διδασκαλε","ου","μελει","σοι","οτι","απολλυμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,38,"Nestle",1904,"καὶ",,"αὐτὸς","ἦν","ἐν","τῇ","πρύμνῃ","ἐπὶ","τὸ","προσκεφάλαιον","καθεύδων·","καὶ","ἐγείρουσιν","αὐτὸν","καὶ","λέγουσιν","αὐτῷ","Διδάσκαλε","οὐ","μέλει","σοι","ὅτι","ἀπολλύμεθα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,39,"GA P45","200-224","και","διεγερθεισ","επετειμησεν","τωι","ανεμωι","και","ειπεν","τηι","θαλασσηι",,,"σιωπα",,"πεφιμωσο","και","εκοπασεν","ο","ανεμοσ","και","εγενετο","γαληνη","μεγαλη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,39,"GA 01","325-360","και","διεγερθεισ","επετιμησεν","τω","ανεμω","και","ειπεν","τη","θαλασση",,,"σιωπα",,"πεφιμωσο","και","εκοπασεν","ο","ανεμοσ","και","εγενετο","γαληνη","μεγαλη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,39,"GA 03","325-349","και","διεγερθεισ","επετειμησεν","τω","ανεμω","και","ειπε","τη","θαλασση",,,"σιωπα",,"πεφειμωσο","και","εκοπασε","ο","ανεμοσ","και","εγενετο","γαληνη","μεγαλη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,39,"GA 02","375-499","και","διεγερθεισ","επετιμησεν","τω","ανεμω","και","ειπεν","τη","θαλασση",,,"σιωπα",,"πεφειμωσο","και","εκοπασεν","ο","ανεμοσ","και","εγενετο","γαληνη","μεγαλη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,39,"GA 04","375-499","και","διεγερθεισ","επετιμησεν","τω","ανεμω","και","ειπεν","τη","θαλασση",,,"σιωπα",,"πεφιμωσο","και","εκοπασεν","ο","ανεμοσ","και","εγενετο","γαληνη","μεγαλη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,39,"GA 05","375-499","και","εγερθεισ","επετειμησεν","τω","ανεμω","και",,"τη","θαλασση","και","ειπεν","σιωπα","και","φιμωθητι","και","εκοπασεν","ο","ανεμοσ","και","εγενετο","γαληνη","μεγαλη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,39,"GA 032","375-499","και","εγερθεισ","επετιμησεν","τω","ανεμω","και",,"τη","θαλασση","και","ειπεν",,,"φιμωθητι","και","εκοπασεν","ο","ανεμοσ","και","εγενετο","γαληνη",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",4,39,"WH",1885,"και","διεγερθεισ","επετιμησεν","τω","ανεμω","και","ειπεν","τη","θαλασση",,,"σιωπα",,"πεφιμωσο","και","εκοπασεν","ο","ανεμοσ","και","εγενετο","γαληνη","μεγαλη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
